No SKU, simple ,, 25916,Travel Carrier Box for Cats and Small Dogs,  , 0, 5, 0
Error :available_stock, variation ,3182550774581, 16543,Royal Canin MAXI Adult Dog Food - 10KG,  , 8015, 0, 0
Error :available_stock, variation ,3182550732154, 21131,Royal Canin MAXI Adult Dog Food - 15KG,  , 8015, 1, 0
No SKU, variation ,, 7967,BLACKDOG Treat Sticks for Dogs 6 Sticks - Kangaroo,  , 7965, 2, 0
No SKU, variation ,, 7966,BLACKDOG Treat Sticks for Dogs 6 Sticks - Chicken,  , 7965, 0, 0
Error :available_stock, variation ,5026234064057, 7938,Vetzyme B Plus E Tablets for Dogs - 200 Tablets,  , 7935, 2, 0
Error :available_stock, variation ,5026234064040, 7937,Vetzyme B Plus E Tablets for Dogs - 100 Tablets,  , 7935, 41, 0
Error :available_stock, variation ,6757658, 7860,Bravecto Chewable Tablets for Dogs - 2-4.5KG,  , 7854, 6, 0
Error :available_stock, variation ,6757657, 7859,Bravecto Chewable Tablets for Dogs - 4.5-10KG,  , 7854, 0, 0
Error :available_stock, variation ,6757656, 7858,Bravecto Chewable Tablets for Dogs - 10-20KG,  , 7854, 1, 0
Error :available_stock, variation ,6757655, 7857,Bravecto Chewable Tablets for Dogs - 20-40KG,  , 7854, 0, 0
Error :available_stock, variation ,6757654, 7856,Bravecto Chewable Tablets for Dogs - 40-56KG,  , 7854, 0, 0
Error :available_stock, variation ,8906002484577, 7774,Pedigree Dry Food for Large Breed Puppy - 3KG,  , 7773, 0, 0
Error :available_stock, variation ,8906002484584, 7775,Pedigree Dry Food for Large Breed Puppy - 10KG,  , 7773, 0, 0
Error :available_stock, variation ,8906002487745, 7643,Pedigree Adult Dry Food for Dogs (Meat & Rice) - 3KG,  , 7641, 0, 0
Error :available_stock, variation ,8906002487769, 7644,Pedigree Adult Dry Food for Dogs (Meat & Rice) - 10KG,  , 7641, 0, 0
No SKU, variation ,, 7525,Strong Dog Harnesses Moro Color - Large,  , 7522, 0, 0
No SKU, variation ,, 7526,Strong Dog Harnesses Moro Color - Small,  , 7522, 0, 0
No SKU, variation ,, 7524,Strong Dog Harnesses Moro Color - Extra Large,  , 7522, 0, 0
Error :available_stock, variation ,34739, 9297,Pet Food Storage Container - Small,  , 7180, 0, 0
Error :available_stock, variation ,34738, 9298,Pet Food Storage Container - Large,  , 7180, 4, 0
No SKU, variation ,, 7112,Collars for Puppies - Black,  , 7111, 0, 0
No SKU, variation ,, 7113,Collars for Puppies - Blue,  , 7111, 0, 0
No SKU, variation ,, 7114,Collars for Puppies - Green,  , 7111, 0, 0
No SKU, variation ,, 7115,Collars for Puppies - Red,  , 7111, 1, 0
Error :available_stock, variation ,3182550402460, 7023,Royal Canin Maxi Puppy - 1KG,  , 7021, 5, 0
Error :available_stock, variation ,3182550402149, 8525,Royal Canin Maxi Puppy - 4 KG,  , 7021, 3, 0
Error :available_stock, variation ,3182550778305, 7024,Royal Canin Maxi Puppy - 10KG,  , 7021, 0, 0
Error :available_stock, variation ,3182550732055, 19813,Royal Canin Maxi Puppy - 15KG,  , 7021, 3, 0
No SKU, variation ,, 7006,New Cute Bell Collar for Pet Cartoon Footprint Collars Leads Cat Accessories,  , 6992, 6, 0
No SKU, variation ,, 7007,New Cute Bell Collar for Pet Cartoon Footprint Collars Leads Cat Accessories - Black,  , 6992, 6, 0
No SKU, variation ,, 7008,New Cute Bell Collar for Pet Cartoon Footprint Collars Leads Cat Accessories - Blue,  , 6992, 0, 0
No SKU, variation ,, 7009,New Cute Bell Collar for Pet Cartoon Footprint Collars Leads Cat Accessories - Green,  , 6992, 1, 0
No SKU, variation ,, 7010,New Cute Bell Collar for Pet Cartoon Footprint Collars Leads Cat Accessories - Light Blue,  , 6992, 6, 0
No SKU, variation ,, 7011,New Cute Bell Collar for Pet Cartoon Footprint Collars Leads Cat Accessories - Luminus Green,  , 6992, 6, 0
No SKU, variation ,, 7012,New Cute Bell Collar for Pet Cartoon Footprint Collars Leads Cat Accessories - Orange,  , 6992, 6, 0
No SKU, variation ,, 7013,New Cute Bell Collar for Pet Cartoon Footprint Collars Leads Cat Accessories - Pink,  , 6992, 6, 0
No SKU, variation ,, 7014,New Cute Bell Collar for Pet Cartoon Footprint Collars Leads Cat Accessories - Purple,  , 6992, 6, 0
No SKU, variation ,, 7015,New Cute Bell Collar for Pet Cartoon Footprint Collars Leads Cat Accessories - Red,  , 6992, 6, 0
No SKU, variation ,, 7016,New Cute Bell Collar for Pet Cartoon Footprint Collars Leads Cat Accessories - Rose,  , 6992, 6, 0
No SKU, variation ,, 7017,New Cute Bell Collar for Pet Cartoon Footprint Collars Leads Cat Accessories - Yellow,  , 6992, 6, 0
Error :available_stock, variation ,8656766287, 6987,Plastic Food Bowl for Cats &amp; Dogs - Small,  , 6983, 6, 0
Error :available_stock, variation ,2001, 6986,Plastic Food Bowl for Cats &amp; Dogs - Medium,  , 6983, 37, 0
Error :available_stock, variation ,9300605108523, 21806,Purina Felix Wet Foods For Cats 100g - Beef,  , 6977, 0, 0
Error :available_stock, variation ,255379, 21807,Purina Felix Wet Foods For Cats 100g - Chicken,  , 6977, 0, 0
Error :available_stock, variation ,255377, 21811,Purina Felix Wet Foods For Cats 100g - Salmon,  , 6977, 1, 0
Error :available_stock, variation ,255378, 21812,Purina Felix Wet Foods For Cats 100g - Tuna,  , 6977, 0, 0
Error :available_stock, variation ,8906043143723, 6936,Drools Absolute Vitamins - CALCIUM,  , 6931, 1, 0
Error :available_stock, variation ,8906043143785, 6937,Drools Absolute Vitamins - SKIN + COAT,  , 6931, 0, 0
Error :available_stock, variation ,8906043143754, 6938,Drools Absolute Vitamins - VITAMINS,  , 6931, 2, 0
No SKU, variation ,, 6908,Cleanpet's Self Clean Slicker Brush tool for Cats &amp; Dogs - Pink,  , 6903, 21, 0
No SKU, variation ,, 6906,Cleanpet's Self Clean Slicker Brush tool for Cats &amp; Dogs - Blue,  , 6903, 12, 0
Error :available_stock, variation ,465423456, 9195,Pet E- Collars for Cats &amp; Dogs - Extra Small,  , 6874, 7, 0
Error :available_stock, variation ,465423457, 9196,Pet E- Collars for Cats &amp; Dogs - Small,  , 6874, 5, 0
Error :available_stock, variation ,465423458, 9197,Pet E- Collars for Cats &amp; Dogs - Medium,  , 6874, 6, 0
Error :available_stock, variation ,465423459, 9198,Pet E- Collars for Cats &amp; Dogs - Large,  , 6874, 3, 0
Error :available_stock, variation ,465423460, 9199,Pet E- Collars for Cats &amp; Dogs - XLarge,  , 6874, 4, 0
Error :available_stock, variation ,465423461, 9200,Pet E- Collars for Cats &amp; Dogs - XXLarge,  , 6874, 4, 0
Error :available_stock, variation ,465423462, 9201,Pet E- Collars for Cats &amp; Dogs - XXXLarge,  , 6874, 5, 0
Error :available_stock, variation ,8887677325238, 6871,OCEAN FREE® AR-G1 Arowana Carnivorous Pellet - Small,  , 6868, 6, 0
Error :available_stock, variation ,8887677325245, 6872,OCEAN FREE® AR-G1 Arowana Carnivorous Pellet - Large,  , 6868, 0, 0
Error :available_stock, variation ,4004218126435, 6805,Tetra Bites Fish Food - 93G,  , 6800, 2, 0
Error :available_stock, variation ,4004218745384, 6802,Tetra Bites Fish Food - 300G,  , 6800, 1, 0
No SKU, variation ,, 6792,Natural Dogs Treats - Medium,  , 6789, 5, 0
No SKU, variation ,, 6793,Natural Dogs Treats - Large,  , 6789, 5, 0
No SKU, variation ,, 6791,Natural Dogs Treats - Small,  , 6789, 5, 0
Error :available_stock, variation ,8887677460366, 6779,OCEAN FREE® Aquarium Medicine - Grill Fungus,  , 6763, 19, 0
Error :available_stock, variation ,8887677460342, 6778,OCEAN FREE® Aquarium Medicine - White Spot Special,  , 6763, 17, 0
Error :available_stock, variation ,8887677460328, 6777,OCEAN FREE® Aquarium Medicine - General Aid Special,  , 6763, 12, 0
Error :available_stock, variation ,8887677460298, 6771,OCEAN FREE® Aquarium Medicine - Anti-chlorine Special,  , 6763, 12, 0
Error :available_stock, variation ,6554754755, 6723,Alltech Coppens Premium Fish Food - 6mm,  , 6719, 0, 0
Error :available_stock, variation ,6554754753, 6722,Alltech Coppens Premium Fish Food - 3mm,  , 6719, 0, 0
Error :available_stock, variation ,6554754754, 6721,Alltech Coppens Premium Fish Food - 2mm,  , 6719, 0, 0
Error :available_stock, variation ,9386987324, 6715,Pet Mouth Cover Air Mesh Dog Muzzle for Anti-Biting Anti-Barking Licking - Small,  , 6711, 0, 0
No SKU, variation ,, 6714,Pet Mouth Cover Air Mesh Dog Muzzle for Anti-Biting Anti-Barking Licking - Medium,  , 6711, 0, 0
Error :available_stock, variation ,9386987325, 6713,Pet Mouth Cover Air Mesh Dog Muzzle for Anti-Biting Anti-Barking Licking - Big,  , 6711, 0, 0
Error :available_stock, variation ,35642, 6703,Pets Pacifica Tubifex Worms - 30G,  , 6678, 0, 0
Error :available_stock, variation ,12365, 6686,Pets Pacifica Tubifex Worms - 45G,  , 6678, 2, 0
Error :available_stock, variation ,12366, 6680,Pets Pacifica Tubifex Worms - 100G,  , 6678, 0, 0
Error :available_stock, variation ,84975420, 12482,Dog Box Chain Silver With Handle - 4mm,  , 6666, 0, 0
Error :available_stock, variation ,25782450, 12483,Dog Box Chain Silver With Handle - 5mm,  , 6666, 0, 0
Error :available_stock, variation ,21, 13435,Stainless Steel Pet Feeding Bowl - 18CM,  , 6498, 6, 0
Error :available_stock, variation ,22, 13436,Stainless Steel Pet Feeding Bowl - 22CM,  , 6498, 5, 0
Error :available_stock, variation ,23, 13437,Stainless Steel Pet Feeding Bowl - 26cm,  , 6498, 0, 0
Error :available_stock, variation ,12015, 13438,Stainless Steel Pet Feeding Bowl - 30cm,  , 6498, 11, 0
Error :available_stock, variation ,12016, 13439,Stainless Steel Pet Feeding Bowl - 34cm,  , 6498, 0, 0
Error :available_stock, variation ,12017, 13440,Stainless Steel Pet Feeding Bowl - 38cm,  , 6498, 1, 0
Error :available_stock, variation ,3182550874021, 6481,Eukanuba Puppy Small Breed - 1KG,  , 6480, 0, 0
Error :available_stock, variation ,3182550874038, 8535,Eukanuba Puppy Small Breed - 3KG,  , 6480, 0, 0
No SKU, variation ,, 17279,Eukanuba Puppy Small Breed - 7.5KG,  , 6480, 0, 0
Error :available_stock, variation ,8887677322800, 6471,OCEAN FREE® Royal Red Fish Food (Medium) - 600G,  , 6470, 22, 0
Error :available_stock, variation ,8887677322145, 6472,OCEAN FREE® Royal Red Fish Food (Medium) - 1.2KG,  , 6470, 14, 0
Error :available_stock, variation ,8887677322794, 6463,OCEAN FREE® Royal Red Fish Food (Small) - 600G,  , 6459, 8, 0
Error :available_stock, variation ,8887677322152, 6462,OCEAN FREE® Royal Red Fish Food (Small) - 1.2KG,  , 6459, 2, 0
Error :available_stock, variation ,654876587546, 6456,NUTRI-COAT PALATABLE TONIC - 400G,  , 6453, 4, 0
Error :available_stock, variation ,654876587545, 6455,NUTRI-COAT PALATABLE TONIC - 200G,  , 6453, 0, 0
Error :available_stock, variation ,76453647, 21081,Nilmange Shampoo - 100ML,  , 6452, 5, 0
Error :available_stock, variation ,6598754, 21082,Nilmange Shampoo - 150ML,  , 6452, 11, 0
Error :available_stock, variation ,576895734, 20884,K-nine Medicated Pet Shampoo - 100ML,  , 6319, 82, 0
Error :available_stock, variation ,576895735, 20885,K-nine Medicated Pet Shampoo - 225ML,  , 6319, 99, 0
Error :available_stock, variation ,4573687456, 14174,Police Dog Belt/Collar - Small,  , 6278, 0, 0
Error :available_stock, variation ,947653487, 14172,Police Dog Belt/Collar - Medium,  , 6278, 0, 0
Error :available_stock, variation ,32796498271, 14173,Police Dog Belt/Collar - Large,  , 6278, 0, 0
Error :available_stock, variation ,736452321, 17021,Breakaway Cat Collar with Bell - White &amp; Brown,  , 6191, 10, 0
Error :available_stock, variation ,736452381, 6220,Breakaway Cat Collar with Bell - Dark Blue,  , 6191, 29, 0
Error :available_stock, variation ,736452380, 6221,Breakaway Cat Collar with Bell - Green,  , 6191, 30, 0
Error :available_stock, variation ,736452378, 6225,Breakaway Cat Collar with Bell - Pink,  , 6191, 4, 0
Error :available_stock, variation ,736452383, 6226,Breakaway Cat Collar with Bell - Red,  , 6191, 21, 0
No SKU, variation ,, 6764,Cature Scent Beads Cat Litter Deodorizer - Floral,  , 6164, 0, 0
Error :available_stock, variation ,860033001166, 6765,Cature Scent Beads Cat Litter Deodorizer - Grassy,  , 6164, 0, 0
Error :available_stock, variation ,860033001180, 6766,Cature Scent Beads Cat Litter Deodorizer - Ocean,  , 6164, 2, 0
Error :available_stock, variation ,4796006380593, 5827,Tixfree For Dogs - 2 - 10KG,  , 5825, 70, 0
Error :available_stock, variation ,4796006380609, 5826,Tixfree For Dogs - 10 - 20KG,  , 5825, 101, 0
Error :available_stock, variation ,4796006380616, 5828,Tixfree For Dogs - 20 -40KG,  , 5825, 79, 0
Error :available_stock, variation ,4796006380623, 5829,Tixfree For Dogs - Above 40KG,  , 5825, 86, 0
Error :available_stock, variation ,8853301550031, 5607,Whiskas Wet Food For Cats - Mackerel,  , 5606, 0, 0
Error :available_stock, variation ,8853301550079, 5608,Whiskas Wet Food For Cats - Mackerel &amp; Salmon,  , 5606, 0, 0
Error :available_stock, variation ,8853301550017, 5609,Whiskas Wet Food For Cats - Tuna,  , 5606, 270, 0
Error :available_stock, variation ,8853301550024, 5610,Whiskas Wet Food For Cats - Tuna &amp; White Fish,  , 5606, 0, 0
Error :available_stock, variation ,9310022866203, 5604,Whiskas Dry Food(Adult) 1.2kg - Tuna,  , 5595, 5, 0
Error :available_stock, variation ,9310022866104, 5605,Whiskas Dry Food(Adult) 1.2kg - Ocean Fish,  , 5595, 2, 0
Error :available_stock, variation ,8908009395115, 17972,Petfat Natural Omega 3 Pet Supplement - 200mL,  , 5534, 0, 0
Error :available_stock, variation ,890800939, 17971,Petfat Natural Omega 3 Pet Supplement - 320ML,  , 5534, 3, 0
Error :available_stock, variation ,4771317459633, 12059,Araton Poultry Dog Food(Adult All Breed) - 3KG,  , 5349, 0, 0
Error :available_stock, variation ,4771317456366, 9534,Araton Poultry Dog Food(Adult All Breed) - 15KG,  , 5349, 0, 0
Error :available_stock, variation ,9338362001863, 9846,BlackHawk Adult Dog Wet Food - Beef,  , 5426, 0, 0
Error :available_stock, variation ,9338362001856, 9847,BlackHawk Adult Dog Wet Food - Chicken,  , 5426, 0, 0
Error :available_stock, variation ,9338362001870, 9848,BlackHawk Adult Dog Wet Food - Lamb,  , 5426, 0, 0
Error :available_stock, variation ,27821006028, 5380,Odormute Dog and Cat Odor Eliminator - Scented,  , 5376, 1, 0
Error :available_stock, variation ,27821001016, 5381,Odormute Dog and Cat Odor Eliminator - Unscented,  , 5376, 0, 0
Error :available_stock, variation ,3661103042846, 11497,Nexgard Chewable Tablets for Dogs - 2-4KG,  , 5369, 9, 0
Error :available_stock, variation ,3661103042860, 5371,Nexgard Chewable Tablets for Dogs - 4-10KG,  , 5369, 26, 0
Error :available_stock, variation ,3661103042884, 5372,Nexgard Chewable Tablets for Dogs - 10-25KG,  , 5369, 23, 0
Error :available_stock, variation ,3661103042907, 5370,Nexgard Chewable Tablets for Dogs - 25-50KG,  , 5369, 28, 0
Error :available_stock, variation ,4771317459626, 9582,Araton Dog Food(Junior All Breed) - 3KG,  , 5350, 0, 0
Error :available_stock, variation ,4771317459625, 12380,Araton Dog Food(Junior All Breed) - 500G,  , 5350, 0, 0
Error :available_stock, variation ,4771317456373, 9580,Araton Dog Food(Junior All Breed) - 15KG,  , 5350, 0, 0
Error :available_stock, variation ,67612585124, 6413,Araton Kitten Cat Food - 500G,  , 5346, 30, 0
Error :available_stock, variation ,4771317456441, 5347,Araton Kitten Cat Food - 1.5KG,  , 5346, 5, 0
Error :available_stock, variation ,4771317456458, 5348,Araton Kitten Cat Food - 15KG,  , 5346, 15, 0
Error :available_stock, variation ,67612585125, 6416,Araton Adult with Salmon - 500G,  , 5339, 23, 0
Error :available_stock, variation ,4771317456465, 5340,Araton Adult with Salmon - 1.5KG,  , 5339, 22, 0
Error :available_stock, variation ,4771317456472, 5341,Araton Adult with Salmon - 15KG,  , 5339, 15, 0
Error :available_stock, variation ,4771317453600, 8630,HiQ Puppy & Mother Care - 7KG,  , 5337, 0, 0
Error :available_stock, variation ,4771317458650, 8631,HiQ Puppy & Mother Care - 1.8KG,  , 5337, 0, 0
Error :available_stock, variation ,477131, 8632,HiQ Puppy & Mother Care - 500G,  , 5337, 0, 0
Error :available_stock, variation ,4771317459046, 8718,HiQ Indoor Care Cat Food - 1.8KG,  , 5334, 0, 0
Error :available_stock, variation ,4771317459176, 8719,HiQ Indoor Care Cat Food - 400G,  , 5334, 0, 0
No SKU, variation ,, 5292,Stainless Steel Food Bowls For Pets - Extra Small,  , 5290, 2, 0
No SKU, variation ,, 5294,Stainless Steel Food Bowls For Pets - Small,  , 5290, 1, 0
No SKU, variation ,, 5293,Stainless Steel Food Bowls For Pets - Large,  , 5290, 1, 0
No SKU, variation ,, 5291,Stainless Steel Food Bowls For Pets - Extra Large,  , 5290, 0, 0
Error :available_stock, variation ,63656746, 5250,Cature Cat Litter Scoop - Big Hole,  , 5246, 5, 0
Error :available_stock, variation ,63656745, 5251,Cature Cat Litter Scoop - Small Hole,  , 5246, 0, 0
Error :available_stock, variation ,70600020000819, 5471,Nutri-Coat Advance Suppliment - 200G,  , 5224, 29, 0
Error :available_stock, variation ,767257623, 5472,Nutri-Coat Advance Suppliment - 400G,  , 5224, 19, 0
Error :available_stock, variation ,5026234064071, 8072,Kitzyme conditioning tablets - 300 Tablets,  , 5215, 0, 0
Error :available_stock, variation ,5026234051392, 8086,Kitzyme conditioning tablets - 100 Tablets,  , 5215, 0, 0
Error :available_stock, variation ,611974846800, 5155,Pets Own Vita Bics Biscuits - Liver &amp; Kidney,  , 5154, 4, 0
Error :available_stock, variation ,611974846824, 5156,Pets Own Vita Bics Biscuits - Natural Blend,  , 5154, 4, 0
No SKU, variation ,, 6697,Double Side Brush For Pets - Large,  , 5161, 0, 0
No SKU, variation ,, 6698,Double Side Brush For Pets - Small,  , 5161, 1, 0
Error :available_stock, variation ,4793000387108, 6117,Fur-Up   Non-Medicated Herbal Pet Shampoo - 100ML,  , 5115, 104, 0
Error :available_stock, variation ,4793000387306, 6118,Fur-Up   Non-Medicated Herbal Pet Shampoo - 220ML,  , 5115, 97, 0
Error :available_stock, variation ,9338362000958, 22058,BlackHawk Puppy Lamb & Rice Dog Food - 3KG,  , 5100, 7, 0
Error :available_stock, variation ,9338362000927, 22059,BlackHawk Puppy Lamb & Rice Dog Food - 20KG,  , 5100, 0, 0
Error :available_stock, variation ,9338362000941, 7791,BlackHawk Adult Dog Lamb & Rice Dry Food - 3KG,  , 5099, 2, 0
Error :available_stock, variation ,9338362000910, 7792,BlackHawk Adult Dog Lamb & Rice Dry Food - 20KG,  , 5099, 0, 0
Error :available_stock, variation ,232322, 17015,Cat Collar Multi Color - Black,  , 5067, 42, 0
Error :available_stock, variation ,2323227, 17016,Cat Collar Multi Color - Blue,  , 5067, 63, 0
Error :available_stock, variation ,232328, 17017,Cat Collar Multi Color - Pink,  , 5067, 77, 0
Error :available_stock, variation ,23232, 17018,Cat Collar Multi Color - Red,  , 5067, 25, 0
Error :available_stock, variation ,232325, 17019,Cat Collar Multi Color - Yellow,  , 5067, 86, 0
No SKU, variation ,, 9576,Royal Canin Rottweiler Puppy Dog Dry Food - 1KG,  , 5035, 0, 0
Error :available_stock, variation ,3182550755344, 8290,Royal Canin Rottweiler Puppy Dog Dry Food - 3KG,  , 5035, 3, 0
Error :available_stock, variation ,3182550755351, 8291,Royal Canin Rottweiler Puppy Dog Dry Food - 12KG,  , 5035, 3, 0
Error :available_stock, variation ,3182550721202, 5033,Royal Canin Persian Kitten - 400G,  , 5031, 0, 0
Error :available_stock, variation ,3182550721219, 5032,Royal Canin Persian Kitten - 2KG,  , 5031, 0, 0
Error :available_stock, variation ,3182550721233, 21735,Royal Canin Persian Kitten - 10KG,  , 5031, 3, 0
Error :available_stock, variation ,9871236260831, 5050,Terminator Comb - Big,  , 5049, 55, 0
Error :available_stock, variation ,9871237, 5051,Terminator Comb - Small,  , 5049, 48, 0
Error :available_stock, variation ,8850477251502, 9186,Classic Pets Puppy Dog Food - 500G,  , 4997, 1, 0
Error :available_stock, variation ,8850477251021, 5001,Classic Pets Puppy Dog Food - 2KG,  , 4997, 5, 0
Error :available_stock, variation ,8850477251106, 5002,Classic Pets Puppy Dog Food - 10KG,  , 4997, 1, 0
Error :available_stock, variation ,8850477803039, 9183,SmartHeart Adult Dog Food - Chicken &amp; Liver,  , 4964, 2, 0
Error :available_stock, variation ,8850477830035, 9184,SmartHeart Adult Dog Food - Chicken &amp; Egg,  , 4964, 0, 0
Error :available_stock, variation ,8850477002661, 9291,SmartHeart Power Pack Dog Food(Puppy) - 1KG,  , 4953, 0, 0
Error :available_stock, variation ,8850477002678, 5398,SmartHeart Power Pack Dog Food(Puppy) - 3KG,  , 4953, 0, 0
Error :available_stock, variation ,8850477002685, 5399,SmartHeart Power Pack Dog Food(Puppy) - 10KG,  , 4953, 0, 0
Error :available_stock, variation ,8850477002654, 15248,SmartHeart Power Pack Dog Food(Adult) - 20KG,  , 4954, 0, 0
Error :available_stock, variation ,8850477002647, 9288,SmartHeart Power Pack Dog Food(Adult) - 10KG,  , 4954, 2, 0
Error :available_stock, variation ,8850477002630, 9289,SmartHeart Power Pack Dog Food(Adult) - 3KG,  , 4954, 2, 0
Error :available_stock, variation ,8850477002623, 9290,SmartHeart Power Pack Dog Food(Adult) - 1KG,  , 4954, 4, 0
Error :available_stock, variation ,74198138036, 4932,Nutra Nuggets Dog Food - 3KG, Lamb Meal and Rice,  , 4931, 0, 0
Error :available_stock, variation ,74198157037, 4933,Nutra Nuggets Dog Food - 3KG, Proffessional For Dogs,  , 4931, 0, 0
Error :available_stock, variation ,8850477019751, 15129,Me-O Wet Food - Tuna Kitten,  , 4658, 0, 0
Error :available_stock, variation ,8850477561809, 9203,Me-O Wet Food - Ocean Fish,  , 4658, 309, 0
Error :available_stock, variation ,8850477017221, 4945,Me-O Wet Food - Tuna With Sardine In Jelly Kitten,  , 4658, 8, 0
Error :available_stock, variation ,8850477017672, 9202,Me-O Wet Food - Tuna,  , 4658, 138, 0
Error :available_stock, variation ,8850477017160, 4799,Me-O Wet Food - Ocean Fish in Jelly,  , 4658, 457, 0
Error :available_stock, variation ,8850477017245, 4800,Me-O Wet Food - Tuna &amp; White Fish,  , 4658, 212, 0
No SKU, variation ,, 4801,Me-O Wet Food - Tuna in Jelly,  , 4658, 0, 0
Error :available_stock, variation ,8850477013704, 4653,Me-O Creamy Treats For Cats - Bonito,  , 4652, 233, 0
Error :available_stock, variation ,8850477013681, 4654,Me-O Creamy Treats For Cats - Chicken &amp; Liver,  , 4652, 67, 0
Error :available_stock, variation ,8850477013711, 4655,Me-O Creamy Treats For Cats - Crab,  , 4652, 205, 0
Error :available_stock, variation ,8850477013698, 4656,Me-O Creamy Treats For Cats - Salmon,  , 4652, 184, 0
Error :available_stock, variation ,8850477051508, 4651,Me-O Cat Food Persian Adults - 400G,  , 4649, 29, 0
Error :available_stock, variation ,8850477051157, 4650,Me-O Cat Food Persian Adults - 1.1 KG,  , 4649, 33, 0
Error :available_stock, variation ,8850477012219, 4647,Me-O Dry Food Persian Kitten - 400G,  , 4645, 10, 0
Error :available_stock, variation ,8850477012202, 4646,Me-O Dry Food Persian Kitten - 1.1 KG,  , 4645, 12, 0
Error :available_stock, variation ,8850477018662, 4644,Me-O Mother and Baby Cat Food - 400G,  , 4642, 29, 0
Error :available_stock, variation ,8850477018679, 4643,Me-O Mother and Baby Cat Food - 1.1 KG,  , 4642, 24, 0
Error :available_stock, variation ,8850477002388, 4626,Me-O Chicken &amp; Vegetable Adult Cat Food - 450G,  , 4625, 31, 0
Error :available_stock, variation ,8850477001619, 4627,Me-O Chicken &amp; Vegetable Adult Cat Food - 1.2KG,  , 4625, 34, 0
Error :available_stock, variation ,8850477002081, 4624,Me-O Dry Cat Food(Kitten) - 400G,  , 4621, 0, 0
Error :available_stock, variation ,8850477001664, 4623,Me-O Dry Cat Food(Kitten) - 1.1 KG,  , 4621, 36, 0
Error :available_stock, variation ,90876, 4614,Tiger Pet Cat Litter - Apple,  , 4610, 0, 0
Error :available_stock, variation ,9760, 4615,Tiger Pet Cat Litter - Coffee,  , 4610, 0, 0
Error :available_stock, variation ,7896, 4616,Tiger Pet Cat Litter - Lavender,  , 4610, 0, 0
Error :available_stock, variation ,9876, 4617,Tiger Pet Cat Litter - Lemon,  , 4610, 0, 0
Error :available_stock, variation ,8858788709330, 14743,Soya Clump Cat Litter 7L - Strawberry,  , 4578, 0, 0
Error :available_stock, variation ,8858788709606, 14744,Soya Clump Cat Litter 7L - Lavender,  , 4578, 0, 0
Error :available_stock, variation ,8858788709378, 14745,Soya Clump Cat Litter 7L - Peach,  , 4578, 0, 0
Error :available_stock, variation ,8858788709354, 4733,Soya Clump Cat Litter 7L - Original,  , 4578, 0, 0
Error :available_stock, variation ,8858788709347, 4581,Soya Clump Cat Litter 7L - Green Tea,  , 4578, 0, 0
Error :available_stock, variation ,8858788709385, 4579,Soya Clump Cat Litter 7L - Coffee,  , 4578, 0, 0
Error :available_stock, variation ,6952054900161, 5849,Emily Pet Cat Litter (10L/8Kg) - Original,  , 4564, 0, 0
Error :available_stock, variation ,6952054900178, 4576,Emily Pet Cat Litter (10L/8Kg) - Lemon,  , 4564, 0, 0
Error :available_stock, variation ,6952054900185, 4573,Emily Pet Cat Litter (10L/8Kg) - Apple,  , 4564, 0, 0
Error :available_stock, variation ,6952054900192, 4575,Emily Pet Cat Litter (10L/8Kg) - Lavender,  , 4564, 108, 0
Error :available_stock, variation ,8906043149503, 4557,Drools Puppy Dog Food - 400G,  , 4556, 0, 0
Error :available_stock, variation ,8906043149138, 4859,Drools Puppy Dog Food - 1.2KG,  , 4556, 0, 0
Error :available_stock, variation ,8906043147837, 9659,Drools Puppy Dog Food - 3KG,  , 4556, 134, 0
Error :available_stock, variation ,8906043149077, 4558,Drools Puppy Dog Food - 10KG,  , 4556, 4, 0
Error :available_stock, variation ,8906043146151, 5209,Let's Bite Active Adult Dog Food - 1.2KG,  , 4554, 0, 0
Error :available_stock, variation ,8906043143938, 5208,Let's Bite Active Adult Dog Food - 10KG,  , 4554, 1, 0
Error :available_stock, variation ,8906043146168, 4550,Let's Bite Active Puppy Food - 1.2KG,  , 4548, 0, 0
Error :available_stock, variation ,8906043144034, 4551,Let's Bite Active Puppy Food - 10KG,  , 4548, 1, 0
Error :available_stock, variation ,8906043149497, 4542,Drools Dog Food (Adult) Real Chicken - 400G,  , 4529, 0, 0
Error :available_stock, variation ,8906043149121, 4857,Drools Dog Food (Adult) Real Chicken - 1.2KG,  , 4529, 0, 0
Error :available_stock, variation ,8906043147820, 4858,Drools Dog Food (Adult) Real Chicken - 3KG,  , 4529, 0, 0
Error :available_stock, variation ,8906043149060, 4543,Drools Dog Food (Adult) Real Chicken - 10KG,  , 4529, 3, 0
Error :available_stock, variation ,8906043149275, 4544,Drools Dog Food (Adult) Real Chicken - 15KG,  , 4529, 0, 0
Error :available_stock, variation ,8906043149510, 17064,Drools Dog Food (Adult) Real Chicken - 20KG,  , 4529, 0, 0
Error :available_stock, variation ,8906043149053, 4517,Drools Cat Food Mackerel(Adult) - 3KG,  , 4512, 21, 0
Error :available_stock, variation ,8906043149046, 4516,Drools Cat Food Mackerel(Adult) - 1.2KG,  , 4512, 0, 0
